Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVTNAME71016;$FROMCOUNTRY$ Applies for Commonwealth;;;;;;;;;;;;;
EVTDESC71016;$FROMCOUNTRY$ has asked to join the Commonwealth, should we allow them into the organisation?;;;;;;;;;;;;;
EVTOPTA71016;A Welcome Addition!;;;;;;;;;;;;;
EVTOPTB71016;They are not the right sort.;;;;;;;;;;;;;
EVTNAME71017;Accepted to the Commonwealth;;;;;;;;;;;;;
EVTDESC71017;$FROMCOUNTRY$ has welcomed our request to join the Commonwealth, we can welcome our future development together!;;;;;;;;;;;;;
EVTOPTA71017;Simply Smashing!;;;;;;;;;;;;;
EVTNAME71018;Rejected by Commonwealth;;;;;;;;;;;;;
EVTDESC71018;$FROMCOUNTRY$ has not welcomed our request to join the Commonwealth, we are not considered close enough.;;;;;;;;;;;;;
EVTOPTA71018;Damn.;;;;;;;;;;;;;
EVTNAME71019;Accepted to the Commonwealth;;;;;;;;;;;;;
EVTDESC71019;$FROMCOUNTRY$ has been accepted in Commonwealth, we can look forward our future development together!;;;;;;;;;;;;;
EVTOPTA71019;Simply Smashing!;;;;;;;;;;;;;
EVTNAME71020;Rejected by Commonwealth;;;;;;;;;;;;;
EVTDESC71020;$FROMCOUNTRY$ has been refused entry to the Commonwealth.;;;;;;;;;;;;;
EVTOPTA71020;Unfortunate for Them.;;;;;;;;;;;;;
EVTNAME70999;Found the League of Nations;;;;;;;;;;;;;
EVTDESC70999;\nOur recent way has been a war to end all wars. We have the opportunity to create an organisation eo ensure peace in our time.;;;;;;;;;;;;;
EVTOPTA70999;This is the right thing to do;;;;;;;;;;;;;
EVTOPTB70999;We can ensure our own security;;;;;;;;;;;;;
EVTNAME71000;Found the League of Nations;;;;;;;;;;;;;
EVTDESC71000;Following the recent Great War, the victorious powers have created a organisation to foster international relations. Is this in our interest?.;;;;;;;;;;;;;
EVTOPTA71000;Peace in our time!;;;;;;;;;;;;;
EVTOPTB71000;Not worth it.;;;;;;;;;;;;;
EVTNAME71030;Special Session on $THIS$;;;;;;;;;;;;;
EVTDESC71030;The League of Nations have convened a special setion on our position within the Legaue. Unless a sufficent number of nations consider us worthwhile, we may be ejected from the League!;;;;;;;;;;;;;
EVTOPTA71030;We did nothing wrong.;;;;;;;;;;;;;
EVTNAME71031;Special Session on $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC71031;The League of Nations have convened a special setion on $FROMCOUNTRY$ and their position within the Legaue. Given their recent behavior, they may not longer be worthy such a seat on international affairs!;;;;;;;;;;;;;
EVTOPTA71031;Everyone makes mistakes.;;;;;;;;;;;;;
EVTOPTB71031;They had it coming.;;;;;;;;;;;;;
EVTNAME71033;Special Session on $THIS$;;;;;;;;;;;;;
EVTDESC71033;The vote failed! We remain within the League of Nations.;;;;;;;;;;;;;
EVTOPTA71033;We knew it was fine.;;;;;;;;;;;;;
EVTNAME71034;Special Session on $THIS$;;;;;;;;;;;;;
EVTDESC71034;The vote passed! We have been betrayed by the international community.;;;;;;;;;;;;;
EVTOPTA71034;Oof.;;;;;;;;;;;;;
EVTNAME71035;Accession of $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC71035;$FROMCOUNTRY$ wishes to accede to the League of Nations. Do we consider $FROMCOUNTRY$ to be mature enough to the join the league?;;;;;;;;;;;;;
EVTOPTA71035;The mpre the merrier.;;;;;;;;;;;;;
EVTOPTB71035;No way that is a real place.;;;;;;;;;;;;;
EVTNAME71037;Accession of $THIS$;;;;;;;;;;;;;
EVTDESC71037;The vote past! We have accended the League of Nations.;;;;;;;;;;;;;
EVTOPTA71037;Wonderful.;;;;;;;;;;;;;
EVTNAME71038;Accession of $THIS$;;;;;;;;;;;;;
EVTDESC71038;The vote failed! We do not have the respect of international community.;;;;;;;;;;;;;
EVTOPTA71038;Oof.;;;;;;;;;;;;;
EVTNAME71039;Accession of $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC71039;$FROMCOUNTRY$ has accended the League of Nations.;;;;;;;;;;;;;
EVTOPTA71039;Very well.;;;;;;;;;;;;;
EVTNAME71040;Accession of $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC71040;$FROMCOUNTRY$ has not been accepted to the League of Nations.;;;;;;;;;;;;;
EVTOPTA71040;Maybe next time.;;;;;;;;;;;;;
EVTNAME71070;The Greater East Asia Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71070;Our acedemics have formulated a great idea. By creating a organisation to promote nationalist values in Asia we can further our interests in the region and create difficulty to the imperialistic powers of the west.;;;;;;;;;;;;;
EVTOPTA71070;Asia for Asiatics!;;;;;;;;;;;;;
EVTOPTB71070;We have no interest in other states.;;;;;;;;;;;;;
EVTNAME71071;$FROMCOUNTRY$ for the Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71071$FROMCOUNTRY$ wishes to accede to be part of the Co-Prosperity Sphere. Do we consider $FROMCOUNTRY$ to be worthy of our organisation?;;;;;;;;;;;;;
EVTOPTA71071;They will be useful.;;;;;;;;;;;;;
EVTOPTB71071;They matter little.;;;;;;;;;;;;;
EVTNAME71072;$FROMCOUNTRY$ and the Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71072;We have been accepted! We will share in the progress of Asia.;;;;;;;;;;;;;
EVTOPTA71072;Very good.;;;;;;;;;;;;;
EVTNAME71073;$FROMCOUNTRY$ and the Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71073;We have been rejected.;;;;;;;;;;;;;
EVTOPTA71073;Whos prosperity is it anyway.;;;;;;;;;;;;;
EVTNAME71074;$THIS$ and the Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71074;We have been ejected from the Sphere!;;;;;;;;;;;;;
EVTOPTA71074;Whos prosperity is it anyway.;;;;;;;;;;;;;
EVTNAME71075;$FROMCOUNTRY$ has joined the Co-Prosperity Sphere!;;;;;;;;;;;;;
EVTDESC71075;We can look to work together in the future.;;;;;;;;;;;;;
EVTOPTA71075;Lets hope they behave themselves;;;;;;;;;;;;;
EVTNAME71076;$FROMCOUNTRY$ was Rejected by The Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71076;It has been decidied that $FROMCOUNTRY$ has no place in the Co-Prosperity sphere.;;;;;;;;;;;;;
EVTOPTA71076;Oh no!;;;;;;;;;;;;;
EVTNAME71077;$FROMCOUNTRY$ Kicked from the Co-Prosperity Sphere!;;;;;;;;;;;;;
EVTDESC71077;The behavior of $FROMCOUNTRY$ has become too much to bear, they have been ejected from the Co-Prosperity sphere.;;;;;;;;;;;;;
EVTOPTA71077;It had to be done;;;;;;;;;;;;;
EVTNAME71078;$FROMCOUNTRY$ Has Left The Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71078;They feel our allaince is not in their best interest.;;;;;;;;;;;;;
EVTOPTA71078;We will show them;;;;;;;;;;;;;
EVTNAME71079;The Creation of the Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71079;$FROMCOUNTRY$ has invisiaged a organisation of countries to repulse the white mans rule in asia. While presented as a union of equals, they retain tight control over the running of the group.;;;;;;;;;;;;;
EVTOPTA71079;This is for us;;;;;;;;;;;;;
EVTOPTB71079;I don't trust it as far as I could throw it;;;;;;;;;;;;;
EVTNAME71081;$FROMCOUNTRY$ Joins the Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71081;We've received news that $FROMCOUNTRY$ has joined the ranks of the Co-Prosperity Sphere. This collective effort for mutual prosperity and security continues to grow stronger, as more nations recognize the benefits of cooperation and shared growth.;;;;;;;;;;;;;
EVTOPTA71081;Welcome them to the Sphere.;;;;;;;;;;;;;
EVTNAME71082;$FROMCOUNTRY$ refuses Co-Prosperity Sphere;;;;;;;;;;;;;
EVTDESC71082;Unfortunately, our diplomatic efforts to expand the Co-Prosperity Sphere have been met with resistance. $FROMCOUNTRY$ declined to join us in our endeavor for shared prosperity and security.;;;;;;;;;;;;;
EVTOPTA71082;We respect their decision.;;;;;;;;;;;;;
EVTNAME71100;The Foundation of the Anti-Comintern Pact;;;;;;;;;;;;;
EVTDESC71100;With the growing influence of Communist ideology in many parts of the world, it may be in our best interest to form an international alliance to counteract this threat. The creation of the Anti-Comintern Pact could serve as a strong deterrent against the spread of Communism and provide mutual defense (and control) of its members.;;;;;;;;;;;;;
EVTOPTA71100;Establish the Anti-Comintern Pact;;;;;;;;;;;;;
EVTOPTB71100;Refrain from forming the Pact at this time;;;;;;;;;;;;;
EVTNAME71101;Invitation to the Anti-Comintern Pact;;;;;;;;;;;;;
EVTDESC71101;We have received an invitation to join the Anti-Comintern Pact, a collective defense against the spread of Communism. Joining this pact could strengthen our international standing and provide us with valuable allies, but it could also draw us into conflict with Communist nations. The decision lies before us.;;;;;;;;;;;;;
EVTOPTA71101;Accept the invitation and join the Pact;;;;;;;;;;;;;
EVTOPTB71101;Decline the invitation at this time;;;;;;;;;;;;;
EVTNAME71102;Expulsion from the Anti-Comintern;;;;;;;;;;;;;
EVTDESC71102;We have received troubling news. Our nation has been expelled from the Anti-Comintern, the international Anti-Communist alliance. This is a significant setback for our diplomatic standing and our position on the global stage. We must decide how to move forward.;;;;;;;;;;;;;
EVTOPTA71102;Stand strong and continue on our own path;;;;;;;;;;;;;
EVTNAME71103;Anti-Comintern Membership Vote on $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC71103;A contentious issue has arisen within the Anti-Comintern. $FROMCOUNTRY$ is under scrutiny, and we have been asked to cast our vote on whether they should remain in our international Anti-Communist alliance. This decision could have significant diplomatic implications.;;;;;;;;;;;;;
EVTOPTA71103;Vote in favor of their continued membership;;;;;;;;;;;;;
EVTOPTB71103;Vote for their expulsion from the Anti-Comintern;;;;;;;;;;;;;
EVTNAME71105;Comintern Vote Results: Our Membership Maintained;;;;;;;;;;;;;
EVTDESC71105;The votes have been counted, and the decision is in our favor: we will not be expelled from the Anti-Comintern. We remain part of this international Anti-Communist alliance, despite the controversies.;;;;;;;;;;;;;
EVTOPTA71105;Celebrate our victory;;;;;;;;;;;;;
EVTNAME71106;Anti-Comintern Vote Results: Our Expulsion Enacted;;;;;;;;;;;;;
EVTDESC71106;The verdict is in: we have been expelled from the Anti-Comintern. Our actions have led us to this moment, and now we must face the diplomatic consequences.;;;;;;;;;;;;;
EVTOPTA71106;Contemplate our next steps;;;;;;;;;;;;;
EVTNAME71107;$FROMCOUNTRY$ Wishes to Join the Anti-Comintern;;;;;;;;;;;;;
EVTDESC71107;As a member of the pact, you are now required to vote on whether they should be accepted as a new member.;;;;;;;;;;;;;
EVTOPTA71107;Vote to Approve;;;;;;;;;;;;;
EVTOPTB71107;Vote to Reject;;;;;;;;;;;;;
EVTNAME71109;Successful Application to Join the Anti-Comintern Pact;;;;;;;;;;;;;
EVTDESC71109;We are pleased to announce our successful application to join the Anti-Comintern Pact. This is a significant milestone for our nation as we embrace the opportunity to strengthen our alliances and collaborate with like-minded nations. Together, we will face the challenges ahead.;;;;;;;;;;;;;
EVTOPTA71109;We Embrace the Opportunity;;;;;;;;;;;;;
EVTNAME71110;Membership Denied in the Anti-Comintern Pact;;;;;;;;;;;;;
EVTDESC71110;Regrettably, our application to join the Anti-Comintern Pact has been denied. we are disappointed by this outcome and the missed chances for closer cooperation with other member states.;;;;;;;;;;;;;
EVTOPTA71110;We Seek Other Collaborations;;;;;;;;;;;;;
EVTNAME71111;$FROMCOUNTRY$ Ascends to New Heights;;;;;;;;;;;;;
EVTDESC71111;The nation of [Country Name] proudly announces its ascension to the Anti-Comintern Pact..;;;;;;;;;;;;;
EVTOPTA71111;I see;;;;;;;;;;;;;
EVTNAME71112;$FROMCOUNTRY$ Fails to Ascend to Anti-Comintern Pact;;;;;;;;;;;;;
EVTDESC71112;The vote rejected $FROMCOUNTRY$.;;;;;;;;;;;;;
EVTOPTA71112;Oh well;;;;;;;;;;;;;
EVTNAME71113;$FROMCOUNTRY$ Maintains Membership;;;;;;;;;;;;;
EVTDESC71113;$FROMCOUNTRY$ proudly announces its continued membership in the Anti-Comintern Pact. This decision reaffirms the nation's commitment to the alliance and its shared values.;;;;;;;;;;;;;
EVTOPTA71113;Very Well;;;;;;;;;;;;;
EVTNAME71114;$FROMCOUNTRY$ Expelled from the Anti-Comintern Pact;;;;;;;;;;;;;
EVTDESC71114;We inform you of $FROMCOUNTRY$'s expulsion from the Anti-Comintern Pact. Due to alleged violations of the pact's principles and obligations, the member states have collectively decided to terminate $FROMCOUNTRY$'s membership. This turn of events necessitates a reassessment of our foreign policy.;;;;;;;;;;;;;
EVTOPTA71114;Ok;;;;;;;;;;;;;
EVTNAME71115;$FROMCOUNTRY$ Withdraws from the Anti-Comintern Pact;;;;;;;;;;;;;
EVTDESC71115;$FROMCOUNTRY$ has made the decision to withdraw from the Anti-Comintern Pact. The government of $FROMCOUNTRY$ cites its evolving foreign policy and national interests as reasons for this departure. This development may have implications for diplomatic relations and regional dynamics.;;;;;;;;;;;;;
EVTOPTA71115;Blast;;;;;;;;;;;;;
EVTNAME71200;Founding of the Fascist International Title;;;;;;;;;;;;;
EVTDESC71200;The time has come to establish the Fascist International, an alliance of like-minded nations guided by the principles of fascism. This organization aims to foster collaboration, promote ideological unity, and advance the shared goals of member states. With this momentous decision, a new era of cooperation among fascist nations begins.;;;;;;;;;;;;;
EVTOPTA71200;Create the Fascist International;;;;;;;;;;;;;
EVTOPTB71200;Don't Create the Fascist International;;;;;;;;;;;;;
EVTNAME71201;Invitation to Join the Fascist International Title;;;;;;;;;;;;;
EVTDESC71201;$FROMCOUNTRY$ has created a organisation to promote global fascism. This alliance of like-minded nations seeks to promote fascist ideology, foster cooperation, and achieve common goals. Membership in the Fascist International would open doors to increased collaboration and shared prosperity.;;;;;;;;;;;;;
EVTOPTA71201;Join the Fascist International;;;;;;;;;;;;;
EVTOPTB71201;Don't Join the Fascist International;;;;;;;;;;;;;
EVTNAME71202;Expulsion from the Fascist International;;;;;;;;;;;;;
EVTDESC71202;The leadership of the Fascist International is considering expeling $FROMCOUNTRY$ from the alliance. This decision comes as a result of perceived deviations from the core principles and objectives of the organization.;;;;;;;;;;;;;
EVTOPTA71202;Its Time;;;;;;;;;;;;;
EVTNAME71203;Vote on $FROMCOUNTRY$'s Place in the Fascist International;;;;;;;;;;;;;
EVTDESC71203;Members of the Fascist International are called upon to vote on whether $FROMCOUNTRY$ should remain a member of the alliance. We must consider their contributions, adherence to principles, and alignment as we cast out vote.;;;;;;;;;;;;;
EVTOPTA71203;Vote to Keep Them In;;;;;;;;;;;;;
EVTOPTB71203;Vote to Kick Tehm Out;;;;;;;;;;;;;
EVTNAME71205;We Avoid Expulsion From the Fascist International;;;;;;;;;;;;;
EVTDESC71205;News! The Fascist International has decided not to kick us out. Our continued membership in the alliance has been secured.;;;;;;;;;;;;;
EVTOPTA71205;We knewn we were worthy;;;;;;;;;;;;;
EVTNAME71206;We Are Expelled from the Fascist International;;;;;;;;;;;;;
EVTDESC71206;The Fascist International has chosen to kick us out of the alliance. We will regroup.;;;;;;;;;;;;;
EVTOPTA71206;Damn and Blast;;;;;;;;;;;;;
EVTNAME71207;$FROMCOUNTRY$ Wishes to Join the Fascist International;;;;;;;;;;;;;
EVTDESC71207;A decision has been made by $FROMCOUNTRY$ to apply for membership in the organization. Now, the members must vote on whether to accept them into the alliance.;;;;;;;;;;;;;
EVTOPTA71207;Vote to Approve Membership;;;;;;;;;;;;;
EVTOPTB71207;Vote to Deny Membership;;;;;;;;;;;;;
EVTNAME71209;Membership to the Fascist International;;;;;;;;;;;;;
EVTDESC71209;News! Our application for membership in the organization has been accepted. The future holds promising opportunities for us.;;;;;;;;;;;;;
EVTOPTA71209;It is our natural place;;;;;;;;;;;;;
EVTNAME71210;Our Membership Application is Unsuccessful;;;;;;;;;;;;;
EVTDESC71210;Regrettably, our application for membership in the Fascist International has been rejected.;;;;;;;;;;;;;
EVTOPTA71210;We Are Not Happy About It;;;;;;;;;;;;;
EVTNAME71211;$FROMCOUNTRY$ Accepted into the Fascist International;;;;;;;;;;;;;
EVTDESC71211;$FROMCOUNTRY$ has ascended to the Fascist International. They stand proud as an esteemed member of the alliance, ready to further contribute to the goals and ideals of Fascism.;;;;;;;;;;;;;
EVTOPTA71211;Wunderbar;;;;;;;;;;;;;
EVTNAME71212;$FROMCOUNTRY$ Rejected from the Fascist International;;;;;;;;;;;;;
EVTDESC71212;Despite their aspirations, $FROMCOUNTRY$ has not been able to ascend to the Fascist International.;;;;;;;;;;;;;
EVTOPTA71212;Very Well;;;;;;;;;;;;;
EVTNAME71213;$FROMCOUNTRY$ Remains in the Fascist International;;;;;;;;;;;;;
EVTDESC71213;Following the vote, $FROMCOUNTRY$ has managed to maintain its membership within the Fascist International. They remain part of the alliance, committed to the principles and objectives of fascism. They express gratitude for the support received from fellow members and vow to continue their active participation in the organization.;;;;;;;;;;;;;
EVTOPTA71213;We will see how long it lasts;;;;;;;;;;;;;
EVTNAME71214;$FROMCOUNTRY$ Ejected from the Fascist International;;;;;;;;;;;;;
EVTDESC71214;The vote has resulted in $FROMCOUNTRY$'s expulsion from the Fascist International. This decision marks a significant setback for their involvement in the alliance.;;;;;;;;;;;;;
EVTOPTA71214;It is for the best;;;;;;;;;;;;;
EVTNAME71215;$FROMCOUNTRY$'s Departure from the Fascist International;;;;;;;;;;;;;
EVTDESC71215;$FROMCOUNTRY$ announces its decision to leave the Fascist International. This departure signifies a shift in their priorities and ideological alignment.;;;;;;;;;;;;;
EVTOPTA71215;Reactions to the News;;;;;;;;;;;;;
EVTDESC71300;\n\nShall we proclaim the Third Communist International? (DW this is filler loc cause I didn't port properly).;;;;;;;;;;;;;
ascend_to_the_commonwealth_title;Ascend To The British Commonwealth of Nations;;;;;;;;;
ascend_to_the_commonwealth_desc;As a nation touched by British culture we may be considered a reasonable candidate for the British Commonwealth of Nations. This will give us more diplomatic opportunities and bonuses.;;;;;;;;;
ascend_to_the_commonwealth_UK_title;Ascend To The British Commonwealth of Nations;;;;;;;;;
ascend_to_the_commonwealth_UK_desc;As a nation touched by British culture we may be considered a reasonable candidate for the British Commonwealth of Nations. This will give us more diplomatic opportunities and bonuses.;;;;;;;;;
leave_the_commonwealth_title;Withdraw from The British Commonwealth of Nations;;;;;;;;;
leave_the_commonwealth_desc;If the Commonwealth no longer serves out interest, perhaps we have the option to withdraw.;;;;;;;;;
ascend_to_the_prosperity_sphere_title;Ascend To The Greater East Asia Co-Prosperity Sphere;;;;;;;;;
ascend_to_the_prosperity_sphere_desc;The injustices of colonial powers in the east cannot continue. This organisation will help us resist their imperialistic aims.;;;;;;;;;
leave_the_prosperity_sphere_title;Withdraw from The Greater East Asia Co-Prosperity Sphere;;;;;;;;;
leave_the_prosperity_sphere_desc;Perhaps the westernsers weren't the only imperialistic ones after all.;;;;;;;;;
ascend_to_the_anti_comintern_title;Ascend To The Anti-Comintern Pact;;;;;;;;;
ascend_to_the_anti_comintern_desc;We have decided to ascend to the Anti-Comintern Pact. By joining this alliance, we align ourselves with like-minded nations and commit to a common cause. Together, we will strengthen our diplomatic ties and stand united against common adversaries.;;;;;;;;;
leave_the_anti_comintern_title;Withdraw from The Anti-Comintern Pact;;;;;;;;;
leave_the_anti_comintern_desc;After careful consideration, we have decided to withdraw from the Anti-Comintern Pact. This decision reflects a shift in our foreign policy priorities.;;;;;;;;;
ascend_to_the_fascintern_title;Ascend To The Fascist International;;;;;;;;;
ascend_to_the_fascintern_desc;We can apply to ascend to the Fascist International. By joining this alliance, we align ourselves with like-minded nations and embrace the principles of fascism. Together, we will promote our shared ideology, foster collaboration, and work towards our collective goals.;;;;;;;;;
leave_the_fascintern_title;Withdraw from The Fascist International;;;;;;;;;
leave_the_fascintern_desc;We can withdraw from the Fascist International. This decision might reflect a shift in our priorities and a divergence from the principles of the alliance.;;;;;;;;;
ascend_to_the_comintern_title;Ascend To The Comintern;;;;;;;;;
ascend_to_the_comintern_desc;We could try ascend to the Comintern. By joining this alliance of socialist and communist nations, we would align ourselves with the principles of international solidarity and anti-imperialism. Together, work towards the advancement of workers' rights, social justice, and the liberation of oppressed peoples.;;;;;;;;;
leave_the_comintern_title;Withdraw from The Comintern;;;;;;;;;
leave_the_comintern_desc;We could withdraw from the Comintern. This decision might reflect a shift in our priorities and a divergence from the principles of the alliance.;;;;;;;;;
